--------- beginning of main
--------- beginning of system
--------- beginning of kernel
04-01 11:18:52.725  2723  2843 W System.err: SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
04-01 11:18:52.725  2723  2843 W System.err: SLF4J: Defaulting to no-operation (NOP) logger implementation
04-01 11:18:52.725  2723  2843 W System.err: SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
--------- beginning of crash
04-01 11:31:30.581  2723  2723 E AndroidRuntime: FATAL EXCEPTION: main
04-01 11:31:30.581  2723  2723 E AndroidRuntime: Process: com.nextcloud.client, PID: 2723
04-01 11:31:30.581  2723  2723 E AndroidRuntime: java.lang.ClassCastException: com.owncloud.android.ui.preview.PreviewImageActivity cannot be cast to com.owncloud.android.ui.activity.FileDisplayActivity
04-01 11:31:30.581  2723  2723 E AndroidRuntime: 	at com.owncloud.android.ui.preview.PreviewImageFragment.onOptionsItemSelected(PreviewImageFragment.java:432)
04-01 11:31:30.581  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:5367)
04-01 11:31:30.581  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:5333)
04-01 11:31:30.581  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:5341)
04-01 11:31:30.581  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:5314)
04-01 11:31:30.581  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:5367)
04-01 11:31:30.581  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:5333)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$AsyncInputStage.forward(ViewRootImpl.java:5485)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:5341)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$AsyncInputStage.apply(ViewRootImpl.java:5542)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:5314)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl.deliverInputEvent(ViewRootImpl.java:8080)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl.doProcessInputEvents(ViewRootImpl.java:8031)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl.enqueueInputEvent(ViewRootImpl.java:7992)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.ViewRootImpl$WindowInputEventReceiver.onInputEvent(ViewRootImpl.java:8203)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.view.InputEventReceiver.dispatchInputEvent(InputEventReceiver.java:220)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.os.MessageQueue.nativePollOnce(Native Method)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.os.MessageQueue.next(MessageQueue.java:335)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:183)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:7656)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
04-01 11:31:30.582  2723  2723 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:947)
04-01 11:31:30.734  3763  3763 W System.err: java.io.FileNotFoundException: /jacoco.exec: open failed: EROFS (Read-only file system)
04-01 11:31:30.734  3763  3763 W System.err: 	at libcore.io.IoBridge.open(IoBridge.java:492)
04-01 11:31:30.734  3763  3763 W System.err: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:236)
04-01 11:31:30.734  3763  3763 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.output.FileOutput.openFile(FileOutput.java:67)
04-01 11:31:30.734  3763  3763 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.output.FileOutput.startup(FileOutput.java:49)
04-01 11:31:30.734  3763  3763 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Agent.startup(Agent.java:122)
04-01 11:31:30.734  3763  3763 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Agent.getInstance(Agent.java:50)
04-01 11:31:30.734  3763  3763 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Offline.<clinit>(Offline.java:31)
04-01 11:31:30.734  3763  3763 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Offline.getProbes(Offline.java:51)
04-01 11:31:30.734  3763  3763 W System.err: 	at com.owncloud.android.MainApp.$jacocoInit(Unknown Source:13)
04-01 11:31:30.734  3763  3763 W System.err: 	at com.owncloud.android.MainApp.<clinit>(Unknown Source:0)
04-01 11:31:30.734  3763  3763 W System.err: 	at java.lang.Class.newInstance(Native Method)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.app.AppComponentFactory.instantiateApplication(AppComponentFactory.java:76)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.app.Instrumentation.newApplication(Instrumentation.java:1158)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.app.LoadedApk.makeApplication(LoadedApk.java:1236)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.app.ActivityThread.handleBindApplication(ActivityThread.java:6683)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.app.ActivityThread.access$1300(ActivityThread.java:237)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1913)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:106)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.os.Looper.loop(Looper.java:223)
04-01 11:31:30.734  3763  3763 W System.err: 	at android.app.ActivityThread.main(ActivityThread.java:7656)
04-01 11:31:30.734  3763  3763 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
04-01 11:31:30.734  3763  3763 W System.err: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
04-01 11:31:30.734  3763  3763 W System.err: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:947)
04-01 11:31:30.735  3763  3763 W System.err: Caused by: android.system.ErrnoException: open failed: EROFS (Read-only file system)
04-01 11:31:30.735  3763  3763 W System.err: 	at libcore.io.Linux.open(Native Method)
04-01 11:31:30.735  3763  3763 W System.err: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
04-01 11:31:30.735  3763  3763 W System.err: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:254)
04-01 11:31:30.735  3763  3763 W System.err: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
04-01 11:31:30.735  3763  3763 W System.err: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7542)
04-01 11:31:30.735  3763  3763 W System.err: 	at libcore.io.IoBridge.open(IoBridge.java:478)
04-01 11:31:30.735  3763  3763 W System.err: 	... 22 more
04-01 11:31:31.546  3763  3815 W System.err: SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
04-01 11:31:31.546  3763  3815 W System.err: SLF4J: Defaulting to no-operation (NOP) logger implementation
04-01 11:31:31.546  3763  3815 W System.err: SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
04-01 11:34:27.965  3763  5549 E AndroidRuntime: FATAL EXCEPTION: Thread-29
04-01 11:34:27.965  3763  5549 E AndroidRuntime: Process: com.nextcloud.client, PID: 3763
04-01 11:34:27.965  3763  5549 E AndroidRuntime: java.lang.IllegalArgumentException: No suitable parent found from the given view. Please provide a valid view.
04-01 11:34:27.965  3763  5549 E AndroidRuntime: 	at android.support.design.widget.Snackbar.make(Snackbar.java:137)
04-01 11:34:27.965  3763  5549 E AndroidRuntime: 	at android.support.design.widget.Snackbar.make(Snackbar.java:170)
04-01 11:34:27.965  3763  5549 E AndroidRuntime: 	at com.owncloud.android.ui.preview.PreviewImageFragment.setErrorPreviewMessage(PreviewImageFragment.java:746)
04-01 11:34:27.965  3763  5549 E AndroidRuntime: 	at com.owncloud.android.datamodel.ThumbnailsCacheManager$ResizedImageGenerationTask.lambda$onPostExecute$0$ThumbnailsCacheManager$ResizedImageGenerationTask(ThumbnailsCacheManager.java:358)
04-01 11:34:27.965  3763  5549 E AndroidRuntime: 	at com.owncloud.android.datamodel.ThumbnailsCacheManager$ResizedImageGenerationTask$$Lambda$0.run(Unknown Source:2)
04-01 11:34:27.965  3763  5549 E AndroidRuntime: 	at java.lang.Thread.run(Thread.java:923)
04-01 11:34:28.087  5561  5561 W System.err: java.io.FileNotFoundException: /jacoco.exec: open failed: EROFS (Read-only file system)
04-01 11:34:28.087  5561  5561 W System.err: 	at libcore.io.IoBridge.open(IoBridge.java:492)
04-01 11:34:28.087  5561  5561 W System.err: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:236)
04-01 11:34:28.087  5561  5561 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.output.FileOutput.openFile(FileOutput.java:67)
04-01 11:34:28.087  5561  5561 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.output.FileOutput.startup(FileOutput.java:49)
04-01 11:34:28.087  5561  5561 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Agent.startup(Agent.java:122)
04-01 11:34:28.087  5561  5561 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Agent.getInstance(Agent.java:50)
04-01 11:34:28.087  5561  5561 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Offline.<clinit>(Offline.java:31)
04-01 11:34:28.087  5561  5561 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Offline.getProbes(Offline.java:51)
04-01 11:34:28.087  5561  5561 W System.err: 	at com.owncloud.android.MainApp.$jacocoInit(Unknown Source:13)
04-01 11:34:28.087  5561  5561 W System.err: 	at com.owncloud.android.MainApp.<clinit>(Unknown Source:0)
04-01 11:34:28.087  5561  5561 W System.err: 	at java.lang.Class.newInstance(Native Method)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.app.AppComponentFactory.instantiateApplication(AppComponentFactory.java:76)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.app.Instrumentation.newApplication(Instrumentation.java:1158)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.app.LoadedApk.makeApplication(LoadedApk.java:1236)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.app.ActivityThread.handleBindApplication(ActivityThread.java:6683)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.app.ActivityThread.access$1300(ActivityThread.java:237)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1913)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:106)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.os.Looper.loop(Looper.java:223)
04-01 11:34:28.087  5561  5561 W System.err: 	at android.app.ActivityThread.main(ActivityThread.java:7656)
04-01 11:34:28.087  5561  5561 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
04-01 11:34:28.087  5561  5561 W System.err: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
04-01 11:34:28.088  5561  5561 W System.err: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:947)
04-01 11:34:28.088  5561  5561 W System.err: Caused by: android.system.ErrnoException: open failed: EROFS (Read-only file system)
04-01 11:34:28.088  5561  5561 W System.err: 	at libcore.io.Linux.open(Native Method)
04-01 11:34:28.088  5561  5561 W System.err: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
04-01 11:34:28.088  5561  5561 W System.err: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:254)
04-01 11:34:28.088  5561  5561 W System.err: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
04-01 11:34:28.088  5561  5561 W System.err: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7542)
04-01 11:34:28.088  5561  5561 W System.err: 	at libcore.io.IoBridge.open(IoBridge.java:478)
04-01 11:34:28.088  5561  5561 W System.err: 	... 22 more
04-01 11:35:44.079  5561  5585 W System.err: SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
04-01 11:35:44.079  5561  5585 W System.err: SLF4J: Defaulting to no-operation (NOP) logger implementation
04-01 11:35:44.079  5561  5585 W System.err: SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
04-01 11:56:05.973  5561  8373 E AndroidRuntime: FATAL EXCEPTION: Thread-78
04-01 11:56:05.973  5561  8373 E AndroidRuntime: Process: com.nextcloud.client, PID: 5561
04-01 11:56:05.973  5561  8373 E AndroidRuntime: java.lang.IllegalArgumentException: No suitable parent found from the given view. Please provide a valid view.
04-01 11:56:05.973  5561  8373 E AndroidRuntime: 	at android.support.design.widget.Snackbar.make(Snackbar.java:137)
04-01 11:56:05.973  5561  8373 E AndroidRuntime: 	at android.support.design.widget.Snackbar.make(Snackbar.java:170)
04-01 11:56:05.973  5561  8373 E AndroidRuntime: 	at com.owncloud.android.ui.preview.PreviewImageFragment.setErrorPreviewMessage(PreviewImageFragment.java:746)
04-01 11:56:05.973  5561  8373 E AndroidRuntime: 	at com.owncloud.android.datamodel.ThumbnailsCacheManager$ResizedImageGenerationTask.lambda$onPostExecute$0$ThumbnailsCacheManager$ResizedImageGenerationTask(ThumbnailsCacheManager.java:358)
04-01 11:56:05.973  5561  8373 E AndroidRuntime: 	at com.owncloud.android.datamodel.ThumbnailsCacheManager$ResizedImageGenerationTask$$Lambda$0.run(Unknown Source:2)
04-01 11:56:05.973  5561  8373 E AndroidRuntime: 	at java.lang.Thread.run(Thread.java:923)
04-01 11:56:06.129  8381  8381 W System.err: java.io.FileNotFoundException: /jacoco.exec: open failed: EROFS (Read-only file system)
04-01 11:56:06.130  8381  8381 W System.err: 	at libcore.io.IoBridge.open(IoBridge.java:492)
04-01 11:56:06.130  8381  8381 W System.err: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:236)
04-01 11:56:06.130  8381  8381 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.output.FileOutput.openFile(FileOutput.java:67)
04-01 11:56:06.130  8381  8381 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.output.FileOutput.startup(FileOutput.java:49)
04-01 11:56:06.130  8381  8381 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Agent.startup(Agent.java:122)
04-01 11:56:06.130  8381  8381 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Agent.getInstance(Agent.java:50)
04-01 11:56:06.130  8381  8381 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Offline.<clinit>(Offline.java:31)
04-01 11:56:06.130  8381  8381 W System.err: 	at org.jacoco.agent.rt.internal_8ff85ea.Offline.getProbes(Offline.java:51)
04-01 11:56:06.130  8381  8381 W System.err: 	at com.owncloud.android.MainApp.$jacocoInit(Unknown Source:13)
04-01 11:56:06.130  8381  8381 W System.err: 	at com.owncloud.android.MainApp.<clinit>(Unknown Source:0)
04-01 11:56:06.130  8381  8381 W System.err: 	at java.lang.Class.newInstance(Native Method)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.app.AppComponentFactory.instantiateApplication(AppComponentFactory.java:76)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.app.Instrumentation.newApplication(Instrumentation.java:1158)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.app.LoadedApk.makeApplication(LoadedApk.java:1236)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.app.ActivityThread.handleBindApplication(ActivityThread.java:6683)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.app.ActivityThread.access$1300(ActivityThread.java:237)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1913)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.os.Handler.dispatchMessage(Handler.java:106)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.os.Looper.loop(Looper.java:223)
04-01 11:56:06.130  8381  8381 W System.err: 	at android.app.ActivityThread.main(ActivityThread.java:7656)
04-01 11:56:06.130  8381  8381 W System.err: 	at java.lang.reflect.Method.invoke(Native Method)
04-01 11:56:06.130  8381  8381 W System.err: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
04-01 11:56:06.130  8381  8381 W System.err: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:947)
04-01 11:56:06.131  8381  8381 W System.err: Caused by: android.system.ErrnoException: open failed: EROFS (Read-only file system)
04-01 11:56:06.131  8381  8381 W System.err: 	at libcore.io.Linux.open(Native Method)
04-01 11:56:06.131  8381  8381 W System.err: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
04-01 11:56:06.131  8381  8381 W System.err: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:254)
04-01 11:56:06.131  8381  8381 W System.err: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:166)
04-01 11:56:06.131  8381  8381 W System.err: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7542)
04-01 11:56:06.131  8381  8381 W System.err: 	at libcore.io.IoBridge.open(IoBridge.java:478)
04-01 11:56:06.131  8381  8381 W System.err: 	... 22 more
04-01 11:56:06.930  8381  8430 W System.err: SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder".
04-01 11:56:06.930  8381  8430 W System.err: SLF4J: Defaulting to no-operation (NOP) logger implementation
04-01 11:56:06.930  8381  8430 W System.err: SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details.
